"","date_time","temp","block","number","colour"
"475","2019-06-26 12:02:00",23.5,"A","rock","rock"
"476","2019-06-26 13:02:00",16.5,"A","rock","rock"
"477","2019-06-26 14:02:00",16.5,"A","rock","rock"
"478","2019-06-26 15:02:00",18.5,"A","rock","rock"
"479","2019-06-26 16:02:00",20,"A","rock","rock"
"480","2019-06-26 17:02:00",17.5,"A","rock","rock"
"481","2019-06-26 18:02:00",16.5,"A","rock","rock"
"482","2019-06-26 19:02:00",15.5,"A","rock","rock"
"483","2019-06-26 20:02:00",15,"A","rock","rock"
"484","2019-06-26 21:02:00",15,"A","rock","rock"
"485","2019-06-26 22:02:00",15,"A","rock","rock"
"486","2019-06-26 23:02:00",15,"A","rock","rock"
"487","2019-06-27 00:02:00",14.5,"A","rock","rock"
"488","2019-06-27 01:02:00",14.5,"A","rock","rock"
"489","2019-06-27 02:02:00",14,"A","rock","rock"
"490","2019-06-27 03:02:00",14,"A","rock","rock"
"491","2019-06-27 04:02:00",14,"A","rock","rock"
"492","2019-06-27 05:02:00",14,"A","rock","rock"
"493","2019-06-27 06:02:00",13.5,"A","rock","rock"
"494","2019-06-27 07:02:00",13.5,"A","rock","rock"
"495","2019-06-27 08:02:00",14,"A","rock","rock"
"496","2019-06-27 09:02:00",16,"A","rock","rock"
"497","2019-06-27 10:02:00",18,"A","rock","rock"
"498","2019-06-27 11:02:00",26,"A","rock","rock"
"499","2019-06-27 12:02:00",17,"A","rock","rock"
"500","2019-06-27 13:02:00",15,"A","rock","rock"
"501","2019-06-27 14:02:00",14,"A","rock","rock"
"502","2019-06-27 15:02:00",14,"A","rock","rock"
"503","2019-06-27 16:02:00",13.5,"A","rock","rock"
"504","2019-06-27 17:02:00",13.5,"A","rock","rock"
"505","2019-06-27 18:02:00",13.5,"A","rock","rock"
"506","2019-06-27 19:02:00",13.5,"A","rock","rock"
"507","2019-06-27 20:02:00",13.5,"A","rock","rock"
"508","2019-06-27 21:02:00",13.5,"A","rock","rock"
"509","2019-06-27 22:02:00",13.5,"A","rock","rock"
"510","2019-06-27 23:02:00",13.5,"A","rock","rock"
"511","2019-06-28 00:02:00",13.5,"A","rock","rock"
"512","2019-06-28 01:02:00",13.5,"A","rock","rock"
"513","2019-06-28 02:02:00",13.5,"A","rock","rock"
"514","2019-06-28 03:02:00",13,"A","rock","rock"
"515","2019-06-28 04:02:00",13.5,"A","rock","rock"
"516","2019-06-28 05:02:00",13.5,"A","rock","rock"
"517","2019-06-28 06:02:00",13,"A","rock","rock"
"518","2019-06-28 07:02:00",14,"A","rock","rock"
"519","2019-06-28 08:02:00",17,"A","rock","rock"
"520","2019-06-28 09:02:00",20.5,"A","rock","rock"
"521","2019-06-28 10:02:00",26,"A","rock","rock"
"522","2019-06-28 11:02:00",28,"A","rock","rock"
"523","2019-06-28 12:02:00",22,"A","rock","rock"
"524","2019-06-28 13:02:00",19.5,"A","rock","rock"
"525","2019-06-28 14:02:00",13,"A","rock","rock"
"526","2019-06-28 15:02:00",13,"A","rock","rock"
"527","2019-06-28 16:02:00",13,"A","rock","rock"
"528","2019-06-28 17:02:00",13,"A","rock","rock"
"529","2019-06-28 18:02:00",12.5,"A","rock","rock"
"530","2019-06-28 19:02:00",13,"A","rock","rock"
"531","2019-06-28 20:02:00",13,"A","rock","rock"
"532","2019-06-28 21:02:00",13,"A","rock","rock"
"533","2019-06-28 22:02:00",13,"A","rock","rock"
"534","2019-06-28 23:02:00",13,"A","rock","rock"
"535","2019-06-29 00:02:00",13,"A","rock","rock"
"536","2019-06-29 01:02:00",13,"A","rock","rock"
"537","2019-06-29 02:02:00",13,"A","rock","rock"
"538","2019-06-29 03:02:00",13,"A","rock","rock"
"539","2019-06-29 04:02:00",12.5,"A","rock","rock"
"540","2019-06-29 05:02:00",12.5,"A","rock","rock"
"541","2019-06-29 06:02:00",12.5,"A","rock","rock"
"542","2019-06-29 07:02:00",14,"A","rock","rock"
"543","2019-06-29 08:02:00",19,"A","rock","rock"
"544","2019-06-29 09:02:00",19.5,"A","rock","rock"
"545","2019-06-29 10:02:00",30.5,"A","rock","rock"
"546","2019-06-29 11:02:00",31.5,"A","rock","rock"
"547","2019-06-29 12:02:00",34,"A","rock","rock"
"548","2019-06-29 13:02:00",30,"A","rock","rock"
"549","2019-06-29 14:02:00",16.5,"A","rock","rock"
"550","2019-06-29 15:02:00",13.5,"A","rock","rock"
"551","2019-06-29 16:02:00",13,"A","rock","rock"
"552","2019-06-29 17:02:00",12.5,"A","rock","rock"
"553","2019-06-29 18:02:00",13.5,"A","rock","rock"
"554","2019-06-29 19:02:00",13,"A","rock","rock"
"555","2019-06-29 20:02:00",13,"A","rock","rock"
"556","2019-06-29 21:02:00",13,"A","rock","rock"
"557","2019-06-29 22:02:00",13,"A","rock","rock"
"558","2019-06-29 23:02:00",13.5,"A","rock","rock"
"559","2019-06-30 00:02:00",13.5,"A","rock","rock"
"560","2019-06-30 01:02:00",13.5,"A","rock","rock"
"561","2019-06-30 02:02:00",13,"A","rock","rock"
"562","2019-06-30 03:02:00",13,"A","rock","rock"
"563","2019-06-30 04:02:00",13,"A","rock","rock"
"564","2019-06-30 05:02:00",13,"A","rock","rock"
"565","2019-06-30 06:02:00",13.5,"A","rock","rock"
"566","2019-06-30 07:02:00",19,"A","rock","rock"
"567","2019-06-30 08:02:00",23,"A","rock","rock"
"568","2019-06-30 09:02:00",27,"A","rock","rock"
"569","2019-06-30 10:02:00",30,"A","rock","rock"
"570","2019-06-30 11:02:00",32,"A","rock","rock"
"571","2019-06-30 12:02:00",34,"A","rock","rock"
"572","2019-06-30 13:02:00",36,"A","rock","rock"
"573","2019-06-30 14:02:00",30,"A","rock","rock"
"574","2019-06-30 15:02:00",16,"A","rock","rock"
"575","2019-06-30 16:02:00",14.5,"A","rock","rock"
"576","2019-06-30 17:02:00",14,"A","rock","rock"
"577","2019-06-30 18:02:00",13.5,"A","rock","rock"
"578","2019-06-30 19:02:00",14,"A","rock","rock"
"579","2019-06-30 20:02:00",13.5,"A","rock","rock"
"580","2019-06-30 21:02:00",13.5,"A","rock","rock"
"581","2019-06-30 22:02:00",13.5,"A","rock","rock"
"582","2019-06-30 23:02:00",13.5,"A","rock","rock"
"583","2019-07-01 00:02:00",14,"A","rock","rock"
"584","2019-07-01 01:02:00",14,"A","rock","rock"
"585","2019-07-01 02:02:00",14,"A","rock","rock"
"586","2019-07-01 03:02:00",13.5,"A","rock","rock"
"587","2019-07-01 04:02:00",13.5,"A","rock","rock"
"588","2019-07-01 05:02:00",13.5,"A","rock","rock"
"589","2019-07-01 06:02:00",13,"A","rock","rock"
"590","2019-07-01 07:02:00",18.5,"A","rock","rock"
"591","2019-07-01 08:02:00",24,"A","rock","rock"
"592","2019-07-01 09:02:00",28.5,"A","rock","rock"
"593","2019-07-01 10:02:00",32,"A","rock","rock"
"594","2019-07-01 11:02:00",35,"A","rock","rock"
"595","2019-07-01 12:02:00",36.5,"A","rock","rock"
"596","2019-07-01 13:02:00",37,"A","rock","rock"
"597","2019-07-01 14:02:00",34,"A","rock","rock"
"598","2019-07-01 15:02:00",29,"A","rock","rock"
"599","2019-07-01 16:02:00",15,"A","rock","rock"
"600","2019-07-01 17:02:00",14,"A","rock","rock"
"601","2019-07-01 18:02:00",13,"A","rock","rock"
"602","2019-07-01 19:02:00",13,"A","rock","rock"
"603","2019-07-01 20:02:00",12.5,"A","rock","rock"
"604","2019-07-01 21:02:00",13,"A","rock","rock"
"605","2019-07-01 22:02:00",13,"A","rock","rock"
"606","2019-07-01 23:02:00",12.5,"A","rock","rock"
"607","2019-07-02 00:02:00",13,"A","rock","rock"
"608","2019-07-02 01:02:00",13,"A","rock","rock"
"609","2019-07-02 02:02:00",13,"A","rock","rock"
"610","2019-07-02 03:02:00",13,"A","rock","rock"
"611","2019-07-02 04:02:00",13,"A","rock","rock"
"612","2019-07-02 05:02:00",13,"A","rock","rock"
"613","2019-07-02 06:02:00",13,"A","rock","rock"
"614","2019-07-02 07:02:00",13,"A","rock","rock"
"615","2019-07-02 08:02:00",13,"A","rock","rock"
"616","2019-07-02 09:02:00",13.5,"A","rock","rock"
"617","2019-07-02 10:02:00",13.5,"A","rock","rock"
"618","2019-07-02 11:02:00",15.5,"A","rock","rock"
"619","2019-07-02 12:02:00",15.5,"A","rock","rock"
"620","2019-07-02 13:02:00",16,"A","rock","rock"
"621","2019-07-02 14:02:00",17.5,"A","rock","rock"
"622","2019-07-02 15:02:00",17.5,"A","rock","rock"
"623","2019-07-02 16:02:00",14.5,"A","rock","rock"
"624","2019-07-02 17:02:00",12.5,"A","rock","rock"
"625","2019-07-02 18:02:00",12,"A","rock","rock"
"626","2019-07-02 19:02:00",12,"A","rock","rock"
"627","2019-07-02 20:02:00",11.5,"A","rock","rock"
"628","2019-07-02 21:02:00",11.5,"A","rock","rock"
"629","2019-07-02 22:02:00",12,"A","rock","rock"
"630","2019-07-02 23:02:00",12,"A","rock","rock"
"631","2019-07-03 00:02:00",12,"A","rock","rock"
"632","2019-07-03 01:02:00",12.5,"A","rock","rock"
"633","2019-07-03 02:02:00",12.5,"A","rock","rock"
"634","2019-07-03 03:02:00",12,"A","rock","rock"
"635","2019-07-03 04:02:00",12,"A","rock","rock"
"636","2019-07-03 05:02:00",12,"A","rock","rock"
"637","2019-07-03 06:02:00",12,"A","rock","rock"
"638","2019-07-03 07:02:00",11.5,"A","rock","rock"
"639","2019-07-03 08:02:00",13,"A","rock","rock"
"640","2019-07-03 09:02:00",14,"A","rock","rock"
"641","2019-07-03 10:02:00",16,"A","rock","rock"
"642","2019-07-03 11:02:00",17.5,"A","rock","rock"
"643","2019-07-03 12:02:00",20.5,"A","rock","rock"
"644","2019-07-03 13:02:00",22,"A","rock","rock"
"645","2019-07-03 14:02:00",26,"A","rock","rock"
"646","2019-07-03 15:02:00",27,"A","rock","rock"
"647","2019-07-03 16:02:00",23,"A","rock","rock"
"648","2019-07-03 17:02:00",12.5,"A","rock","rock"
"649","2019-07-03 18:02:00",11.5,"A","rock","rock"
"650","2019-07-03 19:02:00",11.5,"A","rock","rock"
"651","2019-07-03 20:02:00",11.5,"A","rock","rock"
"652","2019-07-03 21:02:00",11.5,"A","rock","rock"
"653","2019-07-03 22:02:00",12,"A","rock","rock"
"654","2019-07-03 23:02:00",11.5,"A","rock","rock"
"655","2019-07-04 00:02:00",11.5,"A","rock","rock"
"656","2019-07-04 01:02:00",12,"A","rock","rock"
"657","2019-07-04 02:02:00",12,"A","rock","rock"
"658","2019-07-04 03:02:00",12,"A","rock","rock"
"659","2019-07-04 04:02:00",12,"A","rock","rock"
"660","2019-07-04 05:02:00",12,"A","rock","rock"
"661","2019-07-04 06:02:00",11.5,"A","rock","rock"
"662","2019-07-04 07:02:00",11.5,"A","rock","rock"
"663","2019-07-04 08:02:00",11.5,"A","rock","rock"
"664","2019-07-04 09:02:00",16,"A","rock","rock"
"665","2019-07-04 10:02:00",22,"A","rock","rock"
"666","2019-07-04 11:02:00",28.5,"A","rock","rock"
"667","2019-07-04 12:02:00",25.5,"A","rock","rock"
"668","2019-07-04 13:02:00",30.5,"A","rock","rock"
"669","2019-07-04 14:02:00",30.5,"A","rock","rock"
"670","2019-07-04 15:02:00",27.5,"A","rock","rock"
"671","2019-07-04 16:02:00",25,"A","rock","rock"
"672","2019-07-04 17:02:00",16,"A","rock","rock"
"673","2019-07-04 18:02:00",12,"A","rock","rock"
"674","2019-07-04 19:02:00",11.5,"A","rock","rock"
"675","2019-07-04 20:02:00",12.5,"A","rock","rock"
"676","2019-07-04 21:02:00",11.5,"A","rock","rock"
"677","2019-07-04 22:02:00",12,"A","rock","rock"
"678","2019-07-04 23:02:00",12,"A","rock","rock"
"679","2019-07-05 00:02:00",12,"A","rock","rock"
"680","2019-07-05 01:02:00",12,"A","rock","rock"
"681","2019-07-05 02:02:00",11.5,"A","rock","rock"
"682","2019-07-05 03:02:00",12,"A","rock","rock"
"683","2019-07-05 04:02:00",12,"A","rock","rock"
"684","2019-07-05 05:02:00",12,"A","rock","rock"
"685","2019-07-05 06:02:00",12,"A","rock","rock"
"686","2019-07-05 07:02:00",12,"A","rock","rock"
"687","2019-07-05 08:02:00",11.5,"A","rock","rock"
"688","2019-07-05 09:02:00",12.5,"A","rock","rock"
"689","2019-07-05 10:02:00",15.5,"A","rock","rock"
"690","2019-07-05 11:02:00",18,"A","rock","rock"
"691","2019-07-05 12:02:00",18,"A","rock","rock"
"692","2019-07-05 13:02:00",19,"A","rock","rock"
"693","2019-07-05 14:02:00",21,"A","rock","rock"
"694","2019-07-05 15:02:00",26,"A","rock","rock"
"695","2019-07-05 16:02:00",24.5,"A","rock","rock"
"696","2019-07-05 17:02:00",22.5,"A","rock","rock"
"697","2019-07-05 18:02:00",14,"A","rock","rock"
"698","2019-07-05 19:02:00",12,"A","rock","rock"
"699","2019-07-05 20:02:00",11.5,"A","rock","rock"
"700","2019-07-05 21:02:00",12,"A","rock","rock"
"701","2019-07-05 22:02:00",11.5,"A","rock","rock"
"702","2019-07-05 23:02:00",12,"A","rock","rock"
"703","2019-07-06 00:02:00",12,"A","rock","rock"
"704","2019-07-06 01:02:00",11.5,"A","rock","rock"
"705","2019-07-06 02:02:00",11,"A","rock","rock"
"706","2019-07-06 03:02:00",11.5,"A","rock","rock"
"707","2019-07-06 04:02:00",12,"A","rock","rock"
"708","2019-07-06 05:02:00",12,"A","rock","rock"
"709","2019-07-06 06:02:00",11.5,"A","rock","rock"
"710","2019-07-06 07:02:00",12,"A","rock","rock"
"711","2019-07-06 08:02:00",11.5,"A","rock","rock"
"712","2019-07-06 09:02:00",12,"A","rock","rock"
"713","2019-07-06 10:02:00",16,"A","rock","rock"
"714","2019-07-06 11:02:00",29,"A","rock","rock"
"715","2019-07-06 12:02:00",27,"A","rock","rock"
"716","2019-07-06 13:02:00",25.5,"A","rock","rock"
"717","2019-07-06 14:02:00",24,"A","rock","rock"
"718","2019-07-06 15:02:00",23.5,"A","rock","rock"
"719","2019-07-06 16:02:00",22,"A","rock","rock"
"720","2019-07-06 17:02:00",20,"A","rock","rock"
"721","2019-07-06 18:02:00",19,"A","rock","rock"
"722","2019-07-06 19:02:00",12.5,"A","rock","rock"
"723","2019-07-06 20:02:00",11.5,"A","rock","rock"
"724","2019-07-06 21:02:00",11.5,"A","rock","rock"
"725","2019-07-06 22:02:00",11.5,"A","rock","rock"
"726","2019-07-06 23:02:00",11,"A","rock","rock"
"727","2019-07-07 00:02:00",11.5,"A","rock","rock"
"728","2019-07-07 01:02:00",11.5,"A","rock","rock"
"729","2019-07-07 02:02:00",11.5,"A","rock","rock"
"730","2019-07-07 03:02:00",11.5,"A","rock","rock"
"731","2019-07-07 04:02:00",11.5,"A","rock","rock"
"732","2019-07-07 05:02:00",12,"A","rock","rock"
"733","2019-07-07 06:02:00",11.5,"A","rock","rock"
"734","2019-07-07 07:02:00",12,"A","rock","rock"
"735","2019-07-07 08:02:00",12,"A","rock","rock"
"736","2019-07-07 09:02:00",12,"A","rock","rock"
"737","2019-07-07 10:02:00",12,"A","rock","rock"
"738","2019-07-07 11:02:00",12,"A","rock","rock"
"739","2019-07-07 12:02:00",14.5,"A","rock","rock"
"740","2019-07-07 13:02:00",15,"A","rock","rock"
"741","2019-07-07 14:02:00",15,"A","rock","rock"
"742","2019-07-07 15:02:00",15.5,"A","rock","rock"
"743","2019-07-07 16:02:00",15,"A","rock","rock"
"744","2019-07-07 17:02:00",16,"A","rock","rock"
"745","2019-07-07 18:02:00",15,"A","rock","rock"
"746","2019-07-07 19:02:00",13.5,"A","rock","rock"
"747","2019-07-07 20:02:00",11.5,"A","rock","rock"
"748","2019-07-07 21:02:00",11.5,"A","rock","rock"
"749","2019-07-07 22:02:00",11.5,"A","rock","rock"
"750","2019-07-07 23:02:00",11.5,"A","rock","rock"
"751","2019-07-08 00:02:00",11.5,"A","rock","rock"
"752","2019-07-08 01:02:00",11.5,"A","rock","rock"
"753","2019-07-08 02:02:00",11.5,"A","rock","rock"
"754","2019-07-08 03:02:00",11.5,"A","rock","rock"
"755","2019-07-08 04:02:00",11,"A","rock","rock"
"756","2019-07-08 05:02:00",11,"A","rock","rock"
"757","2019-07-08 06:02:00",11.5,"A","rock","rock"
"758","2019-07-08 07:02:00",12.5,"A","rock","rock"
"759","2019-07-08 08:02:00",11.5,"A","rock","rock"
"760","2019-07-08 09:02:00",12,"A","rock","rock"
"761","2019-07-08 10:02:00",11.5,"A","rock","rock"
"762","2019-07-08 11:02:00",12.5,"A","rock","rock"
"763","2019-07-08 12:02:00",17.5,"A","rock","rock"
"764","2019-07-08 13:02:00",27.5,"A","rock","rock"
"765","2019-07-08 14:02:00",29,"A","rock","rock"
"766","2019-07-08 15:02:00",27.5,"A","rock","rock"
"767","2019-07-08 16:02:00",25.5,"A","rock","rock"
"768","2019-07-08 17:02:00",23,"A","rock","rock"
"769","2019-07-08 18:02:00",20.5,"A","rock","rock"
"770","2019-07-08 19:02:00",16.5,"A","rock","rock"
"771","2019-07-08 20:02:00",13,"A","rock","rock"
"772","2019-07-08 21:02:00",13,"A","rock","rock"
"773","2019-07-08 22:02:00",12,"A","rock","rock"
"774","2019-07-08 23:02:00",12,"A","rock","rock"
"775","2019-07-09 00:02:00",12,"A","rock","rock"
"776","2019-07-09 01:02:00",12,"A","rock","rock"
"777","2019-07-09 02:02:00",12,"A","rock","rock"
"778","2019-07-09 03:02:00",11.5,"A","rock","rock"
"779","2019-07-09 04:02:00",11,"A","rock","rock"
"780","2019-07-09 05:02:00",11,"A","rock","rock"
"781","2019-07-09 06:02:00",12.5,"A","rock","rock"
"782","2019-07-09 07:02:00",16,"A","rock","rock"
"783","2019-07-09 08:02:00",18,"A","rock","rock"
"784","2019-07-09 09:02:00",22,"A","rock","rock"
"785","2019-07-09 10:02:00",19,"A","rock","rock"
"786","2019-07-09 11:02:00",13.5,"A","rock","rock"
"787","2019-07-09 12:02:00",12.5,"A","rock","rock"
"788","2019-07-09 13:02:00",13,"A","rock","rock"
"789","2019-07-09 14:02:00",18.5,"A","rock","rock"
"790","2019-07-09 15:02:00",20.5,"A","rock","rock"
"791","2019-07-09 16:02:00",20.5,"A","rock","rock"
"792","2019-07-09 17:02:00",19,"A","rock","rock"
"793","2019-07-09 18:02:00",17,"A","rock","rock"
"794","2019-07-09 19:02:00",15.5,"A","rock","rock"
"795","2019-07-09 20:02:00",12.5,"A","rock","rock"
"796","2019-07-09 21:02:00",12.5,"A","rock","rock"
"797","2019-07-09 22:02:00",12.5,"A","rock","rock"
"798","2019-07-09 23:02:00",12,"A","rock","rock"
"799","2019-07-10 00:02:00",12,"A","rock","rock"
"800","2019-07-10 01:02:00",12,"A","rock","rock"
"801","2019-07-10 02:02:00",12,"A","rock","rock"
"802","2019-07-10 03:02:00",11.5,"A","rock","rock"
"803","2019-07-10 04:02:00",12,"A","rock","rock"
"804","2019-07-10 05:02:00",12.5,"A","rock","rock"
"805","2019-07-10 06:02:00",13,"A","rock","rock"
"806","2019-07-10 07:02:00",14,"A","rock","rock"
"807","2019-07-10 08:02:00",16,"A","rock","rock"
"808","2019-07-10 09:02:00",16,"A","rock","rock"
"809","2019-07-10 10:02:00",16,"A","rock","rock"
"810","2019-07-10 11:02:00",15.5,"A","rock","rock"
"811","2019-07-10 12:02:00",12,"A","rock","rock"
"812","2019-07-10 13:02:00",11.5,"A","rock","rock"
"813","2019-07-10 14:02:00",11.5,"A","rock","rock"
"814","2019-07-10 15:02:00",12,"A","rock","rock"
"815","2019-07-10 16:02:00",15,"A","rock","rock"
"816","2019-07-10 17:02:00",16,"A","rock","rock"
"817","2019-07-10 18:02:00",16,"A","rock","rock"
"818","2019-07-10 19:02:00",14,"A","rock","rock"
"819","2019-07-10 20:02:00",12.5,"A","rock","rock"
"820","2019-07-10 21:02:00",12.5,"A","rock","rock"
"821","2019-07-10 22:02:00",12,"A","rock","rock"
"822","2019-07-10 23:02:00",12,"A","rock","rock"
"823","2019-07-11 00:02:00",12,"A","rock","rock"
"824","2019-07-11 01:02:00",12,"A","rock","rock"
"825","2019-07-11 02:02:00",12,"A","rock","rock"
"826","2019-07-11 03:02:00",11.5,"A","rock","rock"
"827","2019-07-11 04:02:00",11.5,"A","rock","rock"
"828","2019-07-11 05:02:00",12,"A","rock","rock"
"829","2019-07-11 06:02:00",12.5,"A","rock","rock"
"830","2019-07-11 07:02:00",13.5,"A","rock","rock"
"831","2019-07-11 08:02:00",17,"A","rock","rock"
"832","2019-07-11 09:02:00",17,"A","rock","rock"
"833","2019-07-11 10:02:00",18.5,"A","rock","rock"
"834","2019-07-11 11:02:00",29,"A","rock","rock"
"835","2019-07-11 12:02:00",20,"A","rock","rock"
"836","2019-07-11 13:02:00",13,"A","rock","rock"
"837","2019-07-11 14:02:00",12,"A","rock","rock"
"838","2019-07-11 15:02:00",12,"A","rock","rock"
"839","2019-07-11 16:02:00",12,"A","rock","rock"
"840","2019-07-11 17:02:00",12,"A","rock","rock"
"841","2019-07-11 18:02:00",11.5,"A","rock","rock"
"842","2019-07-11 19:02:00",12,"A","rock","rock"
"843","2019-07-11 20:02:00",12,"A","rock","rock"
"844","2019-07-11 21:02:00",12,"A","rock","rock"
"845","2019-07-11 22:02:00",12,"A","rock","rock"
"846","2019-07-11 23:02:00",11.5,"A","rock","rock"
"847","2019-07-12 00:02:00",12,"A","rock","rock"
"848","2019-07-12 01:02:00",11.5,"A","rock","rock"
"849","2019-07-12 02:02:00",11.5,"A","rock","rock"
"850","2019-07-12 03:02:00",11.5,"A","rock","rock"
"851","2019-07-12 04:02:00",11.5,"A","rock","rock"
"852","2019-07-12 05:02:00",11,"A","rock","rock"
"853","2019-07-12 06:02:00",12,"A","rock","rock"
"854","2019-07-12 07:02:00",14.5,"A","rock","rock"
"855","2019-07-12 08:02:00",15,"A","rock","rock"
"856","2019-07-12 09:02:00",15.5,"A","rock","rock"
"857","2019-07-12 10:02:00",25,"A","rock","rock"
"858","2019-07-12 11:02:00",30,"A","rock","rock"
"859","2019-07-12 12:02:00",29,"A","rock","rock"
"860","2019-07-12 13:02:00",21.5,"A","rock","rock"
"861","2019-07-12 14:02:00",12.5,"A","rock","rock"
"862","2019-07-12 15:02:00",12,"A","rock","rock"
"863","2019-07-12 16:02:00",12,"A","rock","rock"
"864","2019-07-12 17:02:00",12,"A","rock","rock"
"865","2019-07-12 18:02:00",12,"A","rock","rock"
"866","2019-07-12 19:02:00",12,"A","rock","rock"
"867","2019-07-12 20:02:00",12,"A","rock","rock"
"868","2019-07-12 21:02:00",12,"A","rock","rock"
"869","2019-07-12 22:02:00",12,"A","rock","rock"
"870","2019-07-12 23:02:00",12,"A","rock","rock"
"871","2019-07-13 00:02:00",12,"A","rock","rock"
"872","2019-07-13 01:02:00",12,"A","rock","rock"
"873","2019-07-13 02:02:00",12,"A","rock","rock"
"874","2019-07-13 03:02:00",12,"A","rock","rock"
"875","2019-07-13 04:02:00",12,"A","rock","rock"
"876","2019-07-13 05:02:00",12,"A","rock","rock"
"877","2019-07-13 06:02:00",12.5,"A","rock","rock"
"878","2019-07-13 07:02:00",13.5,"A","rock","rock"
"879","2019-07-13 08:02:00",16,"A","rock","rock"
"880","2019-07-13 09:02:00",21,"A","rock","rock"
"881","2019-07-13 10:02:00",23,"A","rock","rock"
"882","2019-07-13 11:02:00",29,"A","rock","rock"
"883","2019-07-13 12:02:00",31.5,"A","rock","rock"
"884","2019-07-13 13:02:00",31.5,"A","rock","rock"
"885","2019-07-13 14:02:00",18.5,"A","rock","rock"
"886","2019-07-13 15:02:00",13.5,"A","rock","rock"
"887","2019-07-13 16:02:00",12.5,"A","rock","rock"
"888","2019-07-13 17:02:00",12,"A","rock","rock"
"889","2019-07-13 18:02:00",12,"A","rock","rock"
"890","2019-07-13 19:02:00",11.5,"A","rock","rock"
"891","2019-07-13 20:02:00",12,"A","rock","rock"
"892","2019-07-13 21:02:00",12,"A","rock","rock"
"893","2019-07-13 22:02:00",12,"A","rock","rock"
"894","2019-07-13 23:02:00",12,"A","rock","rock"
"895","2019-07-14 00:02:00",12,"A","rock","rock"
"896","2019-07-14 01:02:00",12.5,"A","rock","rock"
"897","2019-07-14 02:02:00",12,"A","rock","rock"
"898","2019-07-14 03:02:00",12,"A","rock","rock"
"899","2019-07-14 04:02:00",12,"A","rock","rock"
"900","2019-07-14 05:02:00",12,"A","rock","rock"
"901","2019-07-14 06:02:00",12,"A","rock","rock"
"902","2019-07-14 07:02:00",14.5,"A","rock","rock"
"903","2019-07-14 08:02:00",19,"A","rock","rock"
